Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
140	472.91138	52.049583	573.097	422.48526	1000.0	40.498863	16.312939	69.044334	-2.3585076	705000	-0.07385857	179.37138	-0.0009640306	-109.66008	7.3677907	-0.00011512346	1518.1227767467499
141	447.66937	23.280619	487.0277	419.97812	1000.0	42.94811	7.9647284	63.948685	18.772785	710000	0.02758732	149.00598	-0.00030905753	-62.55208	7.3066516	0.00014319386	1531.5254137516022
142	506.64615	22.976381	531.4909	463.75632	1000.0	47.29925	8.6567545	68.29333	12.591938	715000	-0.030100642	119.042465	-0.00075223856	-68.470215	7.2860346	0.0003391222	1544.0399720668793
143	453.86603	30.74104	496.62344	415.87405	1000.0	41.24866	10.184446	68.69403	15.446827	720000	-0.03580711	106.2148	-0.0007183701	-52.093285	7.3108344	0.0002377139	1557.1619262695312
144	423.08966	88.20507	529.1388	272.52243	1000.0	36.635796	18.211138	76.66925	-20.977839	725000	0.009910342	209.4435	-0.0006000949	-152.28342	7.302458	0.00031410632	1569.80801987648
145	471.6918	37.350723	508.37985	401.00247	1000.0	33.637867	14.406799	69.53507	-7.490784	730000	-0.009469623	187.9775	-0.0005554585	-130.3709	7.3041396	9.110117e-06	1582.709579706192
146	473.4787	62.845398	544.36176	362.38803	1000.0	44.107857	12.5159445	71.42767	12.624515	735000	-0.035068303	120.8754	-0.0002162084	-67.34825	7.2742844	0.00019867535	1595.5446951389313
147	468.1788	69.43089	541.59436	338.27557	1000.0	41.531734	12.0089445	70.99222	11.188693	740000	-0.0031430947	96.92105	-0.0004787452	-53.446537	7.305127	9.503174e-05	1606.4113845825195
148	474.01263	72.64818	564.6714	384.87515	1000.0	43.022247	16.93697	74.90229	5.088461	745000	-0.033150483	126.30138	-0.0009500906	-82.98158	7.3222446	3.0701445e-05	1618.951740026474
149	467.3295	36.042473	522.5065	422.17825	1000.0	43.220333	13.00735	69.50005	12.833643	750000	-0.05675717	117.3684	-0.00054036453	-71.2787	7.3065343	9.134779e-05	1630.4457581043243
150	516.24426	25.169794	547.51215	488.49304	1000.0	42.47749	11.270117	63.488865	8.337798	755000	-0.026116882	196.54591	-0.00047843158	-118.07023	7.3011446	4.4628192e-05	1638.2646834850311
151	498.9183	47.30235	563.11475	423.71408	1000.0	45.1409	10.785973	70.21917	-0.6308595	760000	-0.043673113	193.79865	-0.00053051114	-114.90833	7.24215	6.585593e-05	1648.92751121521
152	505.53604	70.911354	584.3357	394.84308	1000.0	44.0025	15.439765	74.18363	5.149511	765000	-0.034572065	162.27817	-0.0005310364	-80.618935	7.3028655	3.1287527e-05	1660.0275280475616
153	502.4314	42.65279	576.89307	462.36185	1000.0	44.911407	11.357732	71.7927	-2.7856197	770000	-0.043818768	126.06888	-0.00071869045	-67.40477	7.272511	5.656867e-05	1669.849526643753
154	500.19424	91.48701	606.1248	355.4574	1000.0	45.90339	16.405218	73.56413	0.80805266	775000	-0.025960196	229.1207	-0.00069176033	-130.97687	7.25439	-7.654557e-05	1677.9654133319855
155	496.3117	49.569107	560.0362	411.80734	1000.0	46.953545	9.531948	74.94838	17.3237	780000	-0.030125275	140.8351	-0.00067052245	-60.45294	7.293589	0.00030117112	1683.980007648468
156	472.9642	44.21852	537.86206	416.3971	1000.0	44.050922	13.571639	69.97884	13.814875	785000	-0.008458006	234.02275	-0.0007578749	-185.83366	7.3098607	-0.00011191578	1693.3707892894745
157	381.3605	168.13571	536.21466	64.71673	819.0	43.895706	15.235257	76.598145	-105.9087	790000	-0.014409312	181.83763	-0.0008648122	-102.04108	7.268889	-2.6051188e-05	1706.2944502830505
158	428.6565	80.63559	526.41125	303.56512	1000.0	36.02466	12.410576	65.10052	3.820706	795000	0.0025663727	137.17854	-0.00081169663	-72.01661	7.27933	-0.00012574863	1718.922402381897
159	475.89618	38.11451	528.2087	418.0713	1000.0	47.08584	7.0983067	66.16061	7.1488996	800000	-0.038899913	158.85527	-0.000491146	-83.95261	7.258263	0.0004154817	1731.9161615371704
160	454.8427	86.268974	540.4473	328.98837	1000.0	35.336563	12.568707	62.444744	12.03605	805000	-0.031195553	151.6373	-0.00065260567	-84.17779	7.29281	0.00014359645	1745.2547073364258
161	488.5087	74.01188	558.2252	348.5774	1000.0	39.94575	17.995117	67.261444	-6.6132584	810000	0.03980031	167.12608	-0.00037172064	-108.04363	7.287026	1.7808676e-05	1758.6104624271393
162	505.17413	43.115208	555.4029	441.51944	1000.0	50.08717	7.478281	69.902626	26.836372	815000	-0.07887125	201.48953	-0.0003996119	-97.758934	7.2581873	-4.4798613e-05	1771.567301273346
163	548.63464	21.119606	581.0649	523.67334	1000.0	45.376183	10.257043	66.80722	15.85044	820000	0.008348195	181.38448	-0.00033905823	-104.54534	7.2800565	0.00017307063	1784.4693067073822
164	470.46924	46.002148	521.79095	414.51746	1000.0	39.310104	13.641453	70.42577	11.614097	825000	-0.011918202	169.7183	-0.0006698286	-98.70594	7.3039546	0.00010835051	1796.8912029266357
165	568.03204	44.04639	631.0182	503.36224	1000.0	50.02199	8.547423	70.86869	18.546392	830000	-0.0068354094	130.22812	-0.0003997055	-48.029846	7.3002343	5.382643e-05	1806.3977615833282
166	501.32697	48.303448	566.2641	426.7627	1000.0	49.853092	12.034989	80.58622	9.007708	835000	-0.032732777	170.40633	-0.00070883334	-84.730774	7.2787704	1.9892312e-05	1813.21879529953
167	512.80646	47.39339	601.27026	471.79922	1000.0	41.32485	11.11474	69.12141	13.555346	840000	-0.005446367	163.3741	-0.0005669417	-105.09188	7.285548	-3.3848046e-05	1819.2715346813202
168	550.5403	17.310957	582.5212	533.25555	1000.0	53.38988	9.157173	75.32746	19.03751	845000	-0.047468312	160.7715	-0.00031179562	-77.642	7.3083034	0.00023441357	1825.6143050193787
169	471.85138	81.50453	611.1212	393.42096	1000.0	43.86276	15.561091	71.03478	3.8928268	850000	-0.041947566	114.892525	-0.00045982376	-46.093597	7.27275	3.907237e-05	1838.29430103302
170	487.65997	67.368515	583.6014	405.43423	1000.0	44.240692	15.812397	78.462585	3.3825488	855000	-0.027813641	181.68155	-0.00057609193	-112.96824	7.2757654	-0.00015019049	1851.268325805664
171	544.4135	39.579506	592.6504	495.87814	1000.0	43.482834	6.6237345	66.50869	24.241198	860000	0.004437278	195.321	-0.00061481935	-95.343796	7.28517	-8.741088e-05	1864.4281907081604
172	544.60333	44.57223	613.8142	477.07532	1000.0	47.151627	8.71554	82.43903	15.663475	865000	-0.00067651976	163.40448	-0.00046826171	-70.22948	7.303092	-8.504739e-05	1877.4564654827118
173	538.4903	18.3502	570.3685	514.41113	1000.0	52.340626	6.0445347	68.72182	34.46082	870000	-0.05133291	207.71649	-0.0005202703	-89.94587	7.230611	-0.00015575647	1890.3153176307678
174	555.71643	50.81424	634.15955	476.42383	1000.0	47.045277	7.3716874	74.00355	21.663393	875000	-0.025969934	224.1303	-0.00032866187	-113.26444	7.2350874	-5.2509975e-05	1903.1701490879059
175	545.84296	31.907343	592.49884	492.41898	1000.0	49.580513	6.2189236	71.47874	30.063816	880000	0.024082309	200.92316	-0.0006477777	-96.03269	7.308326	2.8621864e-05	1914.9136183261871
176	550.8014	53.42669	635.9644	469.18793	1000.0	47.85196	14.154259	81.10398	5.651733	885000	-0.027472021	194.34285	-0.00045708008	-108.270775	7.2464595	-1.00181105e-05	1927.535109758377
177	516.4704	47.723663	570.29755	448.78302	1000.0	53.363487	6.810684	78.17841	17.310377	890000	-0.032468382	205.64093	-0.0004947223	-118.81562	7.2899814	-9.908628e-05	1940.149896144867
178	533.8611	56.6169	598.7983	435.5326	1000.0	50.75649	10.569845	69.87489	18.556095	895000	-0.034975033	194.20586	-0.00029824674	-86.35886	7.3118296	-2.8384686e-06	1953.5601012706757
179	549.871	81.21809	641.3644	429.4401	1000.0	43.1515	16.087263	72.24346	-8.006446	900000	-0.014596906	213.28943	-0.0006486783	-125.939926	7.2813244	0.00025559406	1966.7885875701904
180	572.7959	19.09253	603.0246	545.1956	1000.0	58.763973	6.9001718	80.23736	35.894245	905000	-0.024601089	241.57635	-0.0005769469	-143.07956	7.2478766	-0.00012034087	1979.8640563488007
181	517.96344	49.15134	598.8847	457.3091	1000.0	47.45177	10.391017	72.64714	1.2799464	910000	0.03768386	174.69748	-0.00065926835	-126.92884	7.299635	-6.994719e-05	1992.587070465088
182	574.05817	35.983818	628.7349	530.63104	1000.0	50.531727	9.605004	75.42916	13.128258	915000	-0.0077306945	162.67787	-0.0007024873	-77.49504	7.2978916	-0.00017447157	2004.7915444374084
183	509.4751	46.12186	563.47986	452.68045	1000.0	50.55586	9.746717	75.436584	13.782233	920000	-0.06670851	206.36009	-0.0003452599	-121.85407	7.3162165	5.573845e-06	2017.8426735401154
184	543.4347	24.777943	575.0676	498.98953	1000.0	43.45811	10.07006	69.990486	-7.815101	925000	-0.0714126	153.82051	-0.0005209297	-85.97234	7.2766275	0.0002898762	2031.1557693481445
185	516.04626	38.25048	574.1679	462.73233	1000.0	50.051975	9.461998	73.765114	17.808403	930000	-0.030499127	171.00333	-0.00065021403	-81.24873	7.2621346	-0.00014588147	2044.8121974468231
186	557.1315	55.24037	646.15027	475.5939	1000.0	41.61321	12.267142	70.554535	-10.465538	935000	-0.014038629	441.53525	-0.00048597436	-328.9416	7.252182	-3.95483e-05	2057.376722097397
187	544.2093	65.09431	602.595	423.7756	1000.0	52.62755	10.263878	77.93829	9.497039	940000	-0.061492786	281.43564	-0.00036220625	-181.99593	7.3007812	-3.614621e-05	2070.6632027626038
188	473.6939	63.20763	548.62836	359.66525	1000.0	50.629757	11.150759	85.97571	22.707546	945000	-0.050446868	274.7511	-0.0005653426	-171.6453	7.2593594	-9.545293e-05	2082.2331368923187
189	573.41815	27.641848	621.6087	549.717	1000.0	48.97947	8.486813	73.72862	19.587875	950000	-0.019009516	181.03966	-0.00015973486	-95.25557	7.301668	8.33045e-05	2090.2439029216766
190	410.54395	163.80307	559.154	91.73881	1000.0	43.941177	15.921659	73.38893	0.34853858	955000	-0.019895667	368.0971	-0.00042340718	-303.61127	7.28456	3.8005684e-05	2098.5635192394257
191	519.33215	44.545044	572.29645	451.99747	1000.0	46.900295	11.565359	74.72541	14.171518	960000	-0.03598286	164.99174	-0.0007364899	-81.49701	7.2865405	0.00011865363	2105.4762134552
192	532.1703	88.031685	642.07355	427.6444	1000.0	45.31586	12.521449	76.62333	13.95429	965000	-0.012010312	163.59782	-0.00038379338	-92.24627	7.248605	0.00013929191	2110.9805274009705
193	539.9015	59.21944	620.1337	468.77985	1000.0	48.19459	13.83952	76.16393	-13.956083	970000	-0.03135147	192.69774	-0.00044723228	-96.15098	7.291003	0.00012638063	2117.6571111679077
194	552.96387	42.65505	600.5919	481.39267	1000.0	50.646744	11.331522	75.707275	-2.2480743	975000	-0.008105185	165.68488	-0.00049403124	-70.423935	7.2682266	-1.2557507e-06	2124.7162663936615
195	542.09656	31.474571	595.4623	506.02692	1000.0	54.540627	9.230816	72.00411	15.71287	980000	-0.05555614	238.51558	-0.00037185475	-139.76712	7.261114	3.2155276e-05	2135.87051320076
196	575.37726	25.796194	611.383	533.4491	1000.0	51.068707	8.849686	76.56806	15.848752	985000	0.01076253	175.3993	-0.0004838789	-104.52252	7.2102017	-0.00019444179	2146.965245246887
197	551.9584	45.94863	596.3573	466.96808	1000.0	47.894142	10.853714	70.3949	11.617576	990000	0.01610051	148.22684	-0.0005190298	-75.07714	7.268103	6.084962e-05	2153.575537443161
198	549.20355	44.647903	590.1217	475.3563	1000.0	51.48321	11.658073	77.81697	12.17875	995000	-0.084177576	183.44928	-0.00038141757	-105.19639	7.2689466	0.00032755593	2160.09427690506
199	563.75195	57.61063	626.29944	489.438	1000.0	51.602	11.10572	78.402214	16.016438	1000000	-0.06666116	187.35825	-0.00034718215	-74.79842	7.228729	-6.1352395e-05	2166.4736523628235
200	531.9507	57.585037	611.5307	446.72708	1000.0	49.153355	11.001727	81.63324	15.767813	1005000	-0.015809948	161.5194	-0.00074384175	-84.87385	7.2924438	-1.2644291e-06	2178.626921415329
201	491.5296	70.0998	564.135	362.76266	1000.0	48.89182	9.095803	72.575134	26.430414	1010000	0.00998945	226.5922	-0.0004916908	-128.48059	7.279272	4.9592923e-05	2187.7742731571198
202	539.0112	37.75654	584.1835	484.11508	1000.0	46.485264	8.804141	68.432175	17.703846	1015000	-0.06429225	195.37604	-0.00040850788	-91.27175	7.23384	0.0002231742	2197.2242765426636
203	558.63245	41.391346	593.7951	480.0496	1000.0	48.019836	11.955107	69.117714	9.165838	1020000	-0.06578272	213.73825	-0.0003868267	-122.538	7.284176	4.93906e-05	2209.836991548538
204	540.6629	30.377558	598.50995	515.1697	1000.0	42.849213	11.19803	69.25292	15.633674	1025000	-0.048292536	240.2785	-0.00069836155	-135.038	7.209175	0.00017553968	2222.9973826408386
205	548.2359	52.49516	618.6896	459.31723	1000.0	49.71831	9.157397	73.04749	23.405697	1030000	-0.031388495	132.32408	-0.0004773885	-48.810173	7.2541633	-0.0001102066	2235.246176958084
206	566.6255	30.717253	605.49963	532.21686	1000.0	54.53539	7.0658956	74.3166	31.91051	1035000	-0.04060202	203.93364	-0.0007718988	-130.41272	7.288617	-9.137783e-05	2248.1551043987274
207	585.8648	55.479084	636.52673	483.32385	1000.0	51.85396	14.9599495	81.32865	-5.1935205	1040000	0.019235974	194.58455	-0.00055495836	-119.33273	7.254614	0.0001645697	2260.909087896347
208	540.8314	33.45214	589.72296	491.07755	1000.0	50.664433	10.493161	78.179214	16.064842	1045000	-0.035675257	177.20288	-0.00032053515	-113.18835	7.274686	0.00019203415	2273.8990705013275
209	527.4171	110.955315	645.67633	376.65012	1000.0	42.057163	17.74876	76.58507	3.4791136	1050000	-0.017825378	231.82297	-0.0002820529	-144.19167	7.257139	6.339884e-06	2284.5084204673767
210	560.13806	76.574005	664.77344	450.25497	1000.0	48.94543	11.093193	71.99059	14.331524	1055000	-0.047846526	208.07318	-0.00042669103	-136.24248	7.245514	2.6180267e-05	2297.1695744991302
211	542.47864	57.696934	612.40643	436.50464	1000.0	53.13485	8.16947	76.68418	29.377832	1060000	-0.05568069	208.31021	-0.0009877682	-112.42918	7.2502346	0.00013261542	2306.6716752052307
212	558.88477	26.279251	591.99695	514.9007	1000.0	53.417057	12.3546095	80.87294	11.924112	1065000	-0.05127777	177.5718	-0.00074523315	-93.62448	7.2200065	0.00014525642	2319.048825979233
213	558.46014	59.656406	625.43634	451.23468	1000.0	52.13774	13.856543	76.63002	1.6013911	1070000	-0.06214597	151.86119	-0.0002758056	-68.961945	7.2880177	-8.4997655e-06	2331.6268949508667
214	575.569	46.04755	624.86475	502.58066	1000.0	51.750095	7.404263	71.031944	22.50378	1075000	-0.014593005	213.7177	-0.00044916105	-97.26649	7.177634	0.00010300179	2344.0193395614624
215	580.0255	32.528618	619.38727	523.89197	1000.0	42.15097	17.615797	71.2155	-9.230519	1080000	-0.054373384	338.9026	-0.0005059205	-246.46307	7.2458344	-3.561287e-05	2356.6065187454224
216	601.87177	17.14348	631.32684	578.54047	1000.0	58.00743	6.9776998	79.89044	37.534363	1085000	-0.0031259276	226.37535	-0.0007028687	-107.655235	7.2340126	8.575916e-07	2369.7481746673584
217	543.5216	76.080574	632.6148	425.0562	1000.0	52.107067	12.734752	74.769585	8.153404	1090000	0.012365705	145.49326	-0.0005531451	-75.43903	7.261847	-3.113408e-05	2382.802179813385
218	550.26697	62.18952	642.5933	479.65146	1000.0	47.5655	10.755416	70.41135	18.901825	1095000	0.0029205354	164.07547	-0.00044349674	-96.6539	7.2684717	0.00036206798	2395.795658826828
219	600.249	45.955658	671.7296	549.80695	1000.0	47.104805	9.838869	70.86782	13.497816	1100000	-0.018413926	238.17876	-0.00066311285	-139.60895	7.209244	-8.806419e-06	2408.70267534256
220	525.37964	39.642006	594.0028	480.82446	1000.0	48.774807	15.615808	77.091095	11.986705	1105000	0.015537494	215.95215	-0.00029774196	-123.16926	7.1789923	-0.00016959509	2421.94979763031
221	556.7819	24.185518	580.28015	510.5484	1000.0	41.44928	12.951701	71.07051	1.0067216	1110000	-0.06567908	219.51532	-0.00036871433	-131.54489	7.2331424	-0.00022199826	2435.0654101371765
222	514.07513	61.030853	616.3346	451.02002	1000.0	41.55912	12.293688	76.802025	2.9992752	1115000	-0.026456948	222.8355	-0.0004947148	-147.17473	7.2548623	9.1512964e-05	2448.4271755218506
223	546.9894	73.77633	634.38995	426.99973	1000.0	48.903526	13.901707	79.33995	21.897745	1120000	-0.09067053	141.45865	-0.0004445091	-51.570473	7.2294564	1.0098886e-05	2461.515249490738
224	605.7494	72.17758	678.48987	469.49677	1000.0	56.842175	8.246154	74.19766	30.99688	1125000	-0.08599114	176.7014	-0.0005759448	-53.92791	7.25265	9.9662444e-05	2474.541312932968
225	568.2469	34.185406	597.7072	524.4194	1000.0	59.273724	9.292187	80.76316	18.253645	1130000	0.04799886	305.636	-0.0003787093	-186.0474	7.2442884	-0.00015342231	2487.714812517166
226	550.84393	46.845787	609.86237	500.2246	1000.0	45.6406	15.8643875	74.33722	7.217471	1135000	0.0054899566	272.55518	-0.0003979127	-175.66669	7.2782445	0.0001776659	2500.4928543567657
227	595.3278	21.645578	633.1543	566.9397	1000.0	46.939693	10.276824	75.34869	9.366335	1140000	-0.016684383	233.28003	-0.00023319945	-146.26898	7.2754984	-4.2507316e-05	2513.6083381175995
228	563.33264	31.809702	608.2867	518.16907	1000.0	51.011467	12.1027155	77.11365	16.080635	1145000	-0.0073129865	263.79114	-0.0006438005	-132.34868	7.2271314	-0.00012472816	2526.2245042324066
229	582.7265	40.46586	650.1607	534.2282	1000.0	51.821186	8.894559	75.28375	22.494328	1150000	-0.009742942	107.4164	-0.00037934352	-41.481697	7.193324	0.00014911714	2539.275213956833
230	571.4933	46.388565	637.0703	506.84988	1000.0	55.0035	7.668238	74.02917	31.910112	1155000	-0.06735217	150.39098	-0.00036943704	-52.896904	7.1822834	0.0001222837	2552.4790461063385
231	571.4857	50.69161	644.9442	507.43134	1000.0	48.939312	10.246042	76.196495	17.93408	1160000	-0.04702746	175.2817	-0.00045428425	-78.36638	7.2360415	-8.116345e-05	2565.726455450058
232	585.25793	51.93807	668.27606	527.35236	1000.0	53.471592	8.3469515	83.48937	21.546234	1165000	-0.024660764	193.25114	-0.00052788854	-94.128494	7.2021313	0.00022062645	2578.8581330776215
233	553.78674	56.77076	642.542	499.68228	1000.0	40.461777	17.678648	71.48197	-9.065787	1170000	-0.064439505	412.90103	-0.0003451854	-319.23373	7.216835	6.6116714e-05	2591.883516073227
234	583.5859	31.495453	629.07855	532.19904	1000.0	51.880993	6.5355306	70.65373	32.27581	1175000	-0.05104621	214.50943	-0.0006444007	-113.70242	7.2203326	-0.00015581337	2605.162715435028
235	529.8751	59.671196	590.09924	432.13647	1000.0	45.60339	10.493897	69.457726	13.88394	1180000	-0.036823202	168.19185	-0.0004891567	-104.870346	7.1914625	0.00026564888	2618.1716599464417
236	527.3473	87.75901	651.5515	416.5265	1000.0	51.174343	11.052325	74.067894	22.171	1185000	0.0055506723	175.7389	-0.00037550135	-96.42781	7.1884117	-3.8516377e-05	2631.1277046203613
237	574.0665	27.834293	614.1747	529.4487	1000.0	52.824707	11.196516	76.18526	19.441412	1190000	-0.0028885894	178.15747	-0.00034757238	-76.28719	7.2541304	0.000116304924	2644.2792863845825
238	624.1714	22.668316	648.6188	584.0103	1000.0	55.6729	5.555654	77.134995	36.321587	1195000	-0.033130653	222.94525	-0.00059679896	-75.63283	7.230468	0.00012035737	2656.9186129570007
239	546.79663	70.15207	633.18744	448.69495	1000.0	49.638218	10.332795	79.352005	14.383278	1200000	-0.065848276	174.4144	-0.00042369962	-95.2428	7.252756	0.00013838171	2669.9574160575867
240	595.6858	41.02702	659.6538	542.36505	1000.0	54.17074	11.597838	82.71805	5.5520163	1205000	0.00025274657	263.56094	-0.0005478943	-183.95874	7.2243595	0.00012509222	2679.4390347003937
241	584.6526	25.701208	628.9616	555.51874	1000.0	43.72334	15.275707	73.84082	-11.134201	1210000	0.024440624	372.3435	-0.0009386521	-272.47363	7.2599177	0.00025591734	2692.3151240348816
242	585.15564	37.37413	619.41846	537.9552	1000.0	49.781113	13.141655	72.30557	8.837895	1215000	-0.08334475	216.26428	-0.0007279366	-103.69193	7.192189	0.00016759544	2699.2589485645294
243	557.7435	29.344208	607.31854	522.957	1000.0	50.078922	10.4271	69.82184	14.930803	1220000	-0.024503242	171.43892	-0.0008105859	-93.62458	7.264597	2.1867467e-05	2705.1530928611755
244	475.70898	219.5093	625.82513	48.649544	822.2	52.04765	10.63944	74.573105	23.248697	1225000	-0.008722286	143.07195	-0.0007372387	-75.90313	7.242015	0.00010443025	2712.459325313568
245	634.5995	36.683823	690.599	583.4605	1000.0	57.86334	8.522206	77.95866	28.334032	1230000	-0.031989608	184.6529	-0.00024675205	-62.16017	7.2069883	0.0002931493	2725.3672518730164
246	575.1545	57.534782	661.5565	506.3219	1000.0	50.347214	13.080553	75.42264	16.702637	1235000	-0.018715579	172.98196	-0.00079847313	-80.77973	7.2612987	0.00034829244	2734.4483211040497
247	536.2735	164.90727	694.89667	219.09882	1000.0	57.8684	7.2979293	83.57626	37.7334	1240000	0.0024954497	463.716	-0.00080643455	-357.19928	7.216161	0.0002475615	2741.230994462967
248	572.938	60.89237	647.3225	482.95312	1000.0	53.463875	12.0250435	80.8856	21.55311	1245000	-0.058925074	237.6439	-0.00021418929	-150.1929	7.2274313	0.00010843501	2749.350417137146
249	565.142	56.07703	639.6921	476.60483	1000.0	50.657875	11.059521	77.46892	18.662182	1250000	-0.037335888	161.4732	-0.00030635297	-56.05887	7.1924205	-1.4629507e-05	2759.3284001350403
